parent,variant_smiles,mw,logp,hbd,hba,tpsa,qed
EMB-3,OCC1Oc2cc(O)cc(O)c2CC1Oc1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,468.45800000000025,2.676700000000001,6,9,149.07,0.3178386228231633
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(OC3Cc4c(O)cc(O)cc4OC3C3COc4cc(O)ccc4C3)c(O)c1O)C2,586.5930000000002,4.641300000000006,6,10,158.3,0.18612948022961465
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(OC3Cc4c(O)cc(O)cc4OC3c3cc(O)c(O)c(O)c3)c(O)c1O)C2,562.5270000000002,4.173900000000006,8,11,189.52999999999997,0.16663953691455075
EMB-3,OCc1ccc(OC2Cc3c(O)cc(O)cc3OC2C2COc3cc(O)ccc3C2)c(O)c1O,468.45800000000025,2.7093000000000016,6,9,149.07,0.31785892809385213
EMB-3,COc1ccc(OC2Cc3c(O)cc(O)cc3OC2C2COc3cc(O)ccc3C2)c(O)c1O,468.45800000000025,3.225600000000002,5,9,138.07000000000002,0.36540557561554754
EMB-3,OCc1ccc(OC2Cc3c(O)cc(O)cc3OC2CO)c(O)c1O,350.3230000000001,0.7446999999999995,6,8,139.84,0.4439102800590367
EMB-3,COc1ccc(OC2Cc3c(O)cc(O)cc3OC2CO)c(O)c1O,350.3230000000001,1.2609999999999997,5,8,128.84,0.5213790695670356
EMB-3,COC1Oc2cc(O)cc(O)c2CC1Oc1ccc(CO)c(O)c1O,350.3230000000001,1.3562999999999996,5,8,128.84,0.5228411411455793
EMB-3,COc1ccc(OC2Cc3c(O)cc(O)cc3OC2OC)c(O)c1O,350.3230000000001,1.8726000000000003,4,8,117.84000000000002,0.617447467359911
EMB-3,COc1ccc(OC2Cc3c(O)cc(O)cc3OC2c2cc(O)c(O)c(O)c2)c(O)c1O,444.39200000000017,2.7582000000000004,7,10,169.29999999999998,0.29701467379463176
EMB-3,OCc1ccc(OC2Cc3c(O)cc(O)cc3OC2c2cc(O)c(O)c(O)c2)c(O)c1O,444.39200000000017,2.2419000000000002,8,10,180.29999999999998,0.2780377036760412
EMB-3,Oc1ccc2c(c1)OCC(Oc1ccc(C3COc4cc(O)ccc4C3)c(O)c1O)C2,422.4330000000002,3.6102000000000025,4,7,108.61000000000001,0.4776348339283445
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(Oc3cc(O)c(O)c(O)c3)c(O)c1O)C2,398.36700000000013,3.4312000000000022,6,8,139.84,0.3688722721686633
EMB-3,COc1cc(Oc2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)ccc1O,396.39500000000015,4.028600000000005,4,7,108.61000000000001,0.4931683547092036
EMB-3,OCc1cc(Oc2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)ccc1O,396.39500000000015,3.512300000000003,5,7,119.61000000000001,0.4281572285884536
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(Oc3ccc(O)c(-c4cc(O)c(O)c(O)c4)c3)c(O)c1O)C2,490.4640000000002,4.803800000000008,7,9,160.07,0.1993058937753061
EMB-3,COC1OC(Oc2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)C(O)C(O)C1O,436.4130000000001,0.31239999999999984,6,10,158.3,0.3685320999307219
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(OC3OC(c4cc(O)c(O)c(O)c4)C(O)C(O)C3O)c(O)c1O)C2,530.4820000000001,1.198,9,12,209.75999999999996,0.21793923964483922
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(OC3OC(C4COc5cc(O)ccc5C4)C(O)C(O)C3O)c(O)c1O)C2,554.5480000000002,1.665399999999999,7,11,178.53,0.2333559280337413
EMB-3,OCC1Cc2c(O)cc(O)cc2OC1Oc1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,468.45800000000025,2.881800000000002,6,9,149.07,0.317874642832952
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(OC3Oc4cc(O)cc(O)c4CC3c3cc(O)c(O)c(O)c3)c(O)c1O)C2,562.5270000000003,4.173900000000006,8,11,189.52999999999997,0.16663953691455075
EMB-3,COC1Cc2c(O)cc(O)cc2OC1Oc1ccc(C2COc3cc(O)ccc3C2)c(O)c1O,468.45800000000025,3.288300000000002,5,9,138.07000000000002,0.3652046618297282
EMB-3,COc1ccc(Oc2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)c(O)c1O,412.3940000000002,3.7342000000000044,5,8,128.84,0.4100967349782174
EMB-3,OCc1ccc(Oc2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)c(O)c1O,412.3940000000002,3.2179000000000024,6,8,139.84,0.35909981855977596
EMB-3,OCc1ccc(OC2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,350.3230000000001,0.9497999999999993,6,8,139.84,0.4479884681276425
EMB-3,COC1Cc2c(O)cc(O)cc2OC1Oc1ccc(CO)c(O)c1O,350.3230000000001,1.3562999999999996,5,8,128.84,0.5228411411455793
EMB-3,OCc1ccc(OC2Oc3cc(O)cc(O)c3CC2c2cc(O)c(O)c(O)c2)c(O)c1O,444.39200000000017,2.2419000000000002,8,10,180.29999999999998,0.2780377036760412
EMB-3,COc1ccc(OC2Oc3cc(O)cc(O)c3CC2CO)c(O)c1O,350.3230000000001,1.4661000000000004,5,8,128.84,0.5243650089879168
EMB-3,COc1ccc(OC2Oc3cc(O)cc(O)c3CC2OC)c(O)c1O,350.3230000000001,1.8726000000000003,4,8,117.84000000000002,0.617447467359911
EMB-3,COc1ccc(OC2Oc3cc(O)cc(O)c3CC2c2cc(O)c(O)c(O)c2)c(O)c1O,444.39200000000017,2.7582000000000013,7,10,169.29999999999998,0.29701467379463176
EMB-3,COc1ccc(OC2COc3cc(O)ccc3C2)c(O)c1O,304.298,2.1945000000000014,3,6,88.38000000000001,0.7533965897937924
EMB-3,COc1ccc(Oc2cc(O)c(O)c(O)c2)c(O)c1O,280.232,2.0155000000000003,5,7,119.61000000000001,0.5453460375379473
EMB-3,COc1ccc(Oc2ccc(O)c(C3COc4cc(O)ccc4C3)c2)c(O)c1O,396.39500000000015,4.0286000000000035,4,7,108.61000000000001,0.4931683547092036
EMB-3,COc1ccc(Oc2ccc(O)c(-c3cc(O)c(O)c(O)c3)c2)c(O)c1O,372.32900000000006,3.388100000000003,6,8,139.84,0.3830627043945505
EMB-3,COc1ccc(Oc2ccc(O)c(CO)c2)c(O)c1O,278.26,2.0966000000000014,4,6,99.38000000000001,0.6390860187997998
EMB-3,COc1cc(Oc2ccc(OC)c(O)c2O)ccc1O,278.26,2.612900000000002,3,6,88.38000000000001,0.7449510596866626
EMB-3,COc1ccc(Oc2ccc(CO)c(O)c2O)c(O)c1O,294.259,1.8022000000000014,5,7,119.61000000000001,0.5452640816918863
EMB-3,COc1ccc(Oc2ccc(OC)c(O)c2O)c(O)c1O,294.259,2.318500000000002,4,7,108.61000000000001,0.6405959739822071
EMB-3,COc1ccc(OC2OC(C3COc4cc(O)ccc4C3)C(O)C(O)C2O)c(O)c1O,436.4130000000001,0.24969999999999987,6,10,158.3,0.36699548123674536
EMB-3,OCc1ccc(Oc2ccc(CO)c(O)c2O)c(O)c1O,294.259,1.2859000000000003,6,7,130.61,0.4682627385822175
EMB-3,OCc1ccc(Oc2ccc(O)c(-c3cc(O)c(O)c(O)c3)c2)c(O)c1O,372.32900000000006,2.8718000000000012,7,8,150.84,0.3454313980150064
EMB-3,OCc1ccc(Oc2ccc(O)c(C3COc4cc(O)ccc4C3)c2)c(O)c1O,396.39500000000015,3.5123000000000024,5,7,119.61000000000001,0.4281572285884536
EMB-3,OCc1cc(Oc2ccc(CO)c(O)c2O)ccc1O,278.26,1.5802999999999998,5,6,110.38000000000001,0.5430245650560068
EMB-3,COc1cc(Oc2ccc(CO)c(O)c2O)ccc1O,278.26,2.096600000000001,4,6,99.38000000000001,0.6390860187997998
EMB-3,COC1OC(c2ccc(Oc3cc(O)c(O)c(O)c3)c(O)c2O)C(O)C(O)C1O,412.34700000000004,0.13339999999999963,8,11,189.52999999999997,0.3186693388821502
EMB-3,Oc1cc(Oc2ccc(C3OC(c4cc(O)c(O)c(O)c4)C(O)C(O)C3O)c(O)c2O)cc(O)c1O,506.41600000000017,1.0190000000000003,11,13,240.98999999999995,0.22172449764793412
EMB-3,Oc1ccc2c(c1)OCC(C1OC(c3ccc(Oc4cc(O)c(O)c(O)c4)c(O)c3O)C(O)C(O)C1O)C2,530.4820000000001,1.4864000000000008,9,12,209.75999999999996,0.2197364192725394
EMB-3,Oc1ccc2c(c1)OCC(Oc1ccc(C3OC(c4cc(O)c(O)c(O)c4)C(O)C(O)C3O)c(O)c1O)C2,530.4820000000001,1.198,9,12,209.75999999999996,0.21793923964483922
EMB-3,COC1OC(c2ccc(OC3COc4cc(O)ccc4C3)c(O)c2O)C(O)C(O)C1O,436.4130000000001,0.31239999999999984,6,10,158.3,0.3685320999307219
EMB-3,Oc1ccc2c(c1)OCC(Oc1ccc(C3OC(C4COc5cc(O)ccc5C4)C(O)C(O)C3O)c(O)c1O)C2,554.5480000000002,1.665399999999999,7,11,178.53,0.2333559280337413
EMB-3,COc1ccc(-c2ccc(OC3COc4cc(O)ccc4C3)c(O)c2O)c(O)c1O,412.3940000000001,3.2727000000000026,5,8,128.84,0.41311863938150606
EMB-3,COc1ccc(-c2ccc(Oc3cc(O)c(O)c(O)c3)c(O)c2O)c(O)c1O,388.3280000000001,3.093700000000003,7,9,160.07,0.3331572324776938
EMB-3,Oc1ccc2c(c1)OCC(Oc1ccc(-c3ccc(-c4cc(O)c(O)c(O)c4)c(O)c3O)c(O)c1O)C2,506.46300000000025,4.047900000000007,8,10,180.29999999999998,0.18815582335889047
EMB-3,Oc1cc(Oc2ccc(-c3ccc(-c4cc(O)c(O)c(O)c4)c(O)c3O)c(O)c2O)cc(O)c1O,482.39700000000016,3.8689000000000084,10,11,211.52999999999997,0.1885558351773843
EMB-3,Oc1ccc2c(c1)OCC(Oc1ccc(-c3ccc(C4COc5cc(O)ccc5C4)c(O)c3O)c(O)c1O)C2,530.5290000000002,4.688400000000007,6,9,149.07,0.20670689012281593
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(-c3ccc(Oc4cc(O)c(O)c(O)c4)c(O)c3O)c(O)c1O)C2,506.46300000000025,4.509400000000008,8,10,180.29999999999998,0.18348662736141425
EMB-3,OCc1ccc(-c2ccc(Oc3cc(O)c(O)c(O)c3)c(O)c2O)c(O)c1O,388.3280000000001,2.5774000000000017,8,9,171.07,0.3127403226228122
EMB-3,OCc1ccc(-c2ccc(OC3COc4cc(O)ccc4C3)c(O)c2O)c(O)c1O,412.3940000000001,2.756400000000002,6,8,139.84,0.35962943376419376
EMB-3,OCc1ccc(OC2COc3cc(O)ccc3C2)c(O)c1O,304.298,1.6782000000000004,4,6,99.38000000000001,0.6439016807219599
EMB-3,Oc1ccc2c(c1)OCC(Oc1ccc(OC3COc4cc(O)ccc4C3)c(O)c1O)C2,438.43200000000024,3.274000000000002,4,8,117.84000000000002,0.4586792283318325
EMB-3,Oc1ccc2c(c1)OCC(Oc1ccc(Oc3cc(O)c(O)c(O)c3)c(O)c1O)C2,414.36600000000016,3.0950000000000015,6,9,149.07,0.3541173070153726
EMB-3,Oc1ccc2c(c1)OCC(Oc1ccc(-c3ccc(O)c(C4COc5cc(O)ccc5C4)c3)c(O)c1O)C2,514.5300000000002,4.982800000000006,5,8,128.84,0.24124488861951143
EMB-3,Oc1ccc2c(c1)OCC(Oc1ccc(-c3ccc(O)c(-c4cc(O)c(O)c(O)c4)c3)c(O)c1O)C2,490.4640000000002,4.342300000000007,7,9,160.07,0.20645860317280537
EMB-3,COc1cc(-c2ccc(OC3COc4cc(O)ccc4C3)c(O)c2O)ccc1O,396.39500000000015,3.567100000000003,4,7,108.61000000000001,0.49938106120546477
EMB-3,OCc1cc(-c2ccc(OC3COc4cc(O)ccc4C3)c(O)c2O)ccc1O,396.39500000000015,3.050800000000003,5,7,119.61000000000001,0.43005895988570264
EMB-3,Oc1cc(Oc2ccc(Oc3cc(O)c(O)c(O)c3)c(O)c2O)cc(O)c1O,390.30000000000007,2.916000000000002,8,10,180.29999999999998,0.3085030643526516
EMB-3,OCc1ccc(Oc2cc(O)c(O)c(O)c2)c(O)c1O,280.232,1.4992,6,7,130.61,0.46953703905809757
EMB-3,Oc1ccc(-c2ccc(Oc3cc(O)c(O)c(O)c3)c(O)c2O)cc1-c1cc(O)c(O)c(O)c1,466.3980000000002,4.163300000000007,9,10,191.29999999999998,0.197264094733236
EMB-3,Oc1ccc2c(c1)OCC(c1cc(-c3ccc(Oc4cc(O)c(O)c(O)c4)c(O)c3O)ccc1O)C2,490.4640000000002,4.803800000000007,7,9,160.07,0.19930589377530616
EMB-3,OCc1cc(-c2ccc(Oc3cc(O)c(O)c(O)c3)c(O)c2O)ccc1O,372.32900000000006,2.8718000000000017,7,8,150.84,0.3454313980150064
EMB-3,COc1cc(-c2ccc(Oc3cc(O)c(O)c(O)c3)c(O)c2O)ccc1O,372.32900000000006,3.3881000000000028,6,8,139.84,0.3830627043945505
EMB-3,COC1OC(c2ccc(-c3cc(CO)ccc3O)c(O)c2O)C(O)C(O)C1O,394.37600000000003,0.08919999999999961,7,9,160.07,0.3565630220636002
EMB-3,COc1ccc(O)c(-c2ccc(C3OC(OC)C(O)C(O)C3O)c(O)c2O)c1,394.3760000000001,0.6054999999999995,6,9,149.07,0.410051213482971
EMB-3,COC1OC(c2ccc(-c3cc(C4COc5cc(O)ccc5C4)ccc3O)c(O)c2O)C(O)C(O)C1O,512.5110000000002,2.0212000000000008,7,10,169.29999999999998,0.256787618797515
EMB-3,COC1OC(c2ccc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)c(O)c2O)C(O)C(O)C1O,488.4450000000001,1.380700000000003,9,11,200.52999999999997,0.24024638392532802
EMB-3,Oc1ccc(-c2cc(O)c(O)c(O)c2)cc1-c1ccc(C2OC(c3cc(O)c(O)c(O)c3)C(O)C(O)C2O)c(O)c1O,582.5140000000002,2.2663000000000033,12,13,251.98999999999995,0.15446568629559854
EMB-3,OCC1OC(c2ccc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)c(O)c2O)C(O)C(O)C1O,488.4450000000001,0.769100000000001,10,11,211.52999999999997,0.23166704617639286
EMB-3,OCC1OC(c2ccc(-c3cc(C4COc5cc(O)ccc5C4)ccc3O)c(O)c2O)C(O)C(O)C1O,512.5110000000002,1.4095999999999995,8,10,180.29999999999998,0.23818031674524404
EMB-3,OCc1ccc(O)c(-c2ccc(C3OC(C4COc5cc(O)ccc5C4)C(O)C(O)C3O)c(O)c2O)c1,512.5110000000002,1.442199999999999,8,10,180.29999999999998,0.2383830624351239
EMB-3,COc1ccc(O)c(-c2ccc(C3OC(C4COc5cc(O)ccc5C4)C(O)C(O)C3O)c(O)c2O)c1,512.5110000000002,1.9584999999999992,7,10,169.29999999999998,0.2565713202077266
EMB-3,OCc1ccc(O)c(-c2ccc(C3OC(c4cc(O)c(O)c(O)c4)C(O)C(O)C3O)c(O)c2O)c1,488.44500000000016,0.9748000000000008,10,11,211.52999999999997,0.23375849129095172
EMB-3,COc1ccc(O)c(-c2ccc(C3OC(c4cc(O)c(O)c(O)c4)C(O)C(O)C3O)c(O)c2O)c1,488.44500000000016,1.4911000000000014,9,11,200.52999999999997,0.24093271626536
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(O)c(-c3ccc(-c4cc(O)c(O)c(O)c4)c(O)c3O)c1)C2,474.46500000000026,4.678500000000008,7,8,150.84,0.2115625624937483
EMB-3,OCc1ccc(-c2cc(C3COc4cc(O)ccc4C3)ccc2O)c(O)c1O,380.39600000000013,3.387000000000002,5,6,110.38000000000001,0.4456685084812115
EMB-3,COc1ccc(-c2cc(C3COc4cc(O)ccc4C3)ccc2O)c(O)c1O,380.39600000000013,3.9033000000000038,4,6,99.38000000000001,0.5144564474060142
EMB-3,OCc1ccc(O)c(-c2ccc(-c3cc(C4COc5cc(O)ccc5C4)ccc3O)c(O)c2O)c1,472.49300000000017,4.759600000000007,6,7,130.61,0.23618955416208742
EMB-3,OCc1cc(-c2ccc(-c3cc(C4COc5cc(O)ccc5C4)ccc3O)c(O)c2O)ccc1O,472.49300000000017,4.759600000000006,6,7,130.61,0.23618955416208742
EMB-3,OCC1Cc2c(O)cc(O)cc2OC1c1ccc(-c2cc(C3COc4cc(O)ccc4C3)ccc2O)c(O)c1O,544.5560000000004,4.590600000000006,7,9,160.07,0.182357528873255
EMB-3,COC1Cc2c(O)cc(O)cc2OC1c1ccc(-c2cc(C3COc4cc(O)ccc4C3)ccc2O)c(O)c1O,544.5560000000004,4.997100000000008,6,9,149.07,0.19528081934655372
EMB-3,OCc1ccc(-c2ccc(-c3cc(C4COc5cc(O)ccc5C4)ccc3O)c(O)c2O)c(O)c1O,488.4920000000002,4.465200000000007,7,8,150.84,0.20803274177160108
EMB-3,COc1ccc(-c2ccc(-c3cc(C4COc5cc(O)ccc5C4)ccc3O)c(O)c2O)c(O)c1O,488.4920000000002,4.981500000000008,6,8,139.84,0.22109657387799556
EMB-3,COC1Oc2cc(O)cc(O)c2CC1c1ccc(-c2cc(C3COc4cc(O)ccc4C3)ccc2O)c(O)c1O,544.5560000000004,4.997100000000008,6,9,149.07,0.19528081934655372
EMB-3,OCC1Oc2cc(O)cc(O)c2CC1c1ccc(-c2cc(C3COc4cc(O)ccc4C3)ccc2O)c(O)c1O,544.5560000000004,4.385500000000006,7,9,160.07,0.184977359741092
EMB-3,OCC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(-c2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)c1,544.5560000000004,4.590600000000006,7,9,160.07,0.182357528873255
EMB-3,OCC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)c1,520.4900000000002,3.950100000000007,9,10,191.29999999999998,0.17803154860628478
EMB-3,OCc1ccc(-c2cc(C3Oc4cc(O)cc(O)c4CC3CO)ccc2O)c(O)c1O,426.42100000000016,2.658600000000001,7,8,150.84,0.3146879078702143
EMB-3,COc1ccc(-c2cc(C3Oc4cc(O)cc(O)c4CC3CO)ccc2O)c(O)c1O,426.42100000000016,3.1749000000000014,6,8,139.84,0.34972964937977263
EMB-3,COC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(-c2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)c1,544.5560000000004,4.9971000000000085,6,9,149.07,0.19528081934655367
EMB-3,COc1ccc(-c2cc(C3Oc4cc(O)cc(O)c4CC3c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,520.4900000000002,4.4670000000000085,8,10,180.29999999999998,0.1789153574985919
EMB-3,COc1ccc(-c2cc(C3Oc4cc(O)cc(O)c4CC3OC)ccc2O)c(O)c1O,426.42100000000016,3.581400000000003,5,8,128.84,0.40055176073037063
EMB-3,COC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)c1,520.4900000000002,4.356600000000008,8,10,180.29999999999998,0.1801775782200472
EMB-3,COC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(-c2ccc(CO)c(O)c2O)c1,426.42100000000016,3.065100000000002,6,8,139.84,0.34994869901960246
EMB-3,OCc1ccc(-c2cc(C3Oc4cc(O)cc(O)c4CC3c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,520.4900000000002,3.950700000000008,9,10,191.29999999999998,0.17802791120013492
EMB-3,Oc1ccc(-c2cc(O)c(O)c(O)c2)cc1-c1ccc(-c2cc(O)c(O)c(O)c2)c(O)c1O,450.39900000000017,4.038000000000008,9,9,182.07,0.20799232187014716
EMB-3,OCc1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,356.3300000000001,2.7465000000000015,7,7,141.61,0.35773314598212325
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)c(O)c1O)C2,474.4650000000002,4.678500000000008,7,8,150.84,0.2115625624937483
EMB-3,COc1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,356.3300000000001,3.2628000000000026,6,7,130.61,0.397127741070016
EMB-3,OCc1cc(-c2ccc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)c(O)c2O)ccc1O,448.42700000000013,4.1191000000000075,8,8,161.84,0.2162644580100849
EMB-3,COc1cc(-c2ccc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)c(O)c2O)ccc1O,448.42700000000013,4.635400000000008,7,8,150.84,0.22321961565769768
EMB-3,COC1Oc2cc(O)cc(O)c2CC1c1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,520.4900000000002,4.356600000000008,8,10,180.29999999999998,0.1801775782200472
EMB-3,OCC1Oc2cc(O)cc(O)c2CC1c1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,520.4900000000002,3.7450000000000077,9,10,191.29999999999998,0.17909545272751498
EMB-3,OCc1ccc(-c2ccc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)c(O)c2O)c(O)c1O,464.42600000000016,3.8247000000000075,9,9,182.07,0.2026923869261279
EMB-3,COc1ccc(-c2ccc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)c(O)c2O)c(O)c1O,464.42600000000016,4.341000000000008,8,9,171.07,0.20455976996252026
EMB-3,OCc1ccc(O)c(-c2ccc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)c(O)c2O)c1,448.42700000000013,4.119100000000007,8,8,161.84,0.2162644580100849
EMB-3,COc1ccc(O)c(-c2ccc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)c(O)c2O)c1,448.42700000000013,4.635400000000008,7,8,150.84,0.22321961565769768
EMB-3,COC1Cc2c(O)cc(O)cc2OC1c1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,520.4900000000002,4.356600000000008,8,10,180.29999999999998,0.1801775782200472
EMB-3,OCC1Cc2c(O)cc(O)cc2OC1c1ccc(-c2cc(-c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,520.4900000000002,3.9501000000000075,9,10,191.29999999999998,0.17803154860628478
EMB-3,OCc1ccc(-c2cc(-c3cc(C4COc5cc(O)ccc5C4)ccc3O)ccc2O)c(O)c1O,472.49300000000017,4.759600000000007,6,7,130.61,0.23618955416208742
EMB-3,COc1ccc(-c2cc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)ccc2O)c(O)c1O,448.42700000000013,4.635400000000008,7,8,150.84,0.22321961565769768
EMB-3,COc1ccc(-c2cc(-c3cc(CO)ccc3O)ccc2O)c(O)c1O,354.35800000000006,3.343900000000001,5,6,110.38000000000001,0.4597027108647
EMB-3,COc1ccc(O)c(-c2ccc(O)c(-c3ccc(OC)c(O)c3O)c2)c1,354.35800000000006,3.8602000000000025,4,6,99.38000000000001,0.5310928626701448
EMB-3,COc1ccc(O)c(-c2ccc(O)c(-c3ccc(-c4cc(O)c(O)c(O)c4)c(O)c3O)c2)c1,448.42700000000013,4.635400000000008,7,8,150.84,0.22321961565769768
EMB-3,COc1ccc(O)c(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)c1,354.35800000000006,3.3439000000000014,5,6,110.38000000000001,0.4597027108647
EMB-3,OCc1ccc(-c2cc(-c3cc(-c4cc(O)c(O)c(O)c4)ccc3O)ccc2O)c(O)c1O,448.42700000000013,4.1191000000000075,8,8,161.84,0.2162644580100849
EMB-3,OCc1ccc(O)c(-c2ccc(O)c(-c3ccc(CO)c(O)c3O)c2)c1,354.35800000000006,2.8276000000000012,6,6,121.38000000000001,0.40078145622531214
EMB-3,OCc1ccc(O)c(-c2ccc(O)c(-c3ccc(-c4cc(O)c(O)c(O)c4)c(O)c3O)c2)c1,448.42700000000013,4.119100000000007,8,8,161.84,0.2162644580100849
EMB-3,OCc1ccc(O)c(-c2ccc(O)c(-c3ccc(C4COc5cc(O)ccc5C4)c(O)c3O)c2)c1,472.4930000000003,4.759600000000007,6,7,130.61,0.23618955416208742
EMB-3,OCc1ccc(O)c(-c2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)c1,380.39600000000013,3.3870000000000022,5,6,110.38000000000001,0.4456685084812115
EMB-3,COc1ccc(O)c(-c2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)c1,380.39600000000013,3.9033000000000024,4,6,99.38000000000001,0.5144564474060142
EMB-3,OCc1cc(-c2ccc(O)c(-c3ccc(C4COc5cc(O)ccc5C4)c(O)c3O)c2)ccc1O,472.49300000000017,4.759600000000007,6,7,130.61,0.23618955416208742
EMB-3,OCC1OC(c2ccc(O)c(-c3ccc(C4COc5cc(O)ccc5C4)c(O)c3O)c2)C(O)C(O)C1O,512.5110000000002,1.4095999999999997,8,10,180.29999999999998,0.23818031674524404
EMB-3,COC1OC(c2ccc(O)c(-c3ccc(C4COc5cc(O)ccc5C4)c(O)c3O)c2)C(O)C(O)C1O,512.5110000000002,2.0212000000000017,7,10,169.29999999999998,0.256787618797515
EMB-3,Oc1ccc2c(c1)OCC(Oc1ccc(O)c(-c3ccc(C4COc5cc(O)ccc5C4)c(O)c3O)c1)C2,514.5300000000002,4.982800000000006,5,8,128.84,0.24124488861951143
EMB-3,Oc1ccc2c(c1)OCC(c1ccc(-c3cc(Oc4cc(O)c(O)c(O)c4)ccc3O)c(O)c1O)C2,490.4640000000002,4.803800000000008,7,9,160.07,0.1993058937753061
EMB-3,OCC1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(-c2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)c1,544.5560000000004,4.385500000000005,7,9,160.07,0.18497735974109203
EMB-3,COC1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(-c2ccc(C3COc4cc(O)ccc4C3)c(O)c2O)c1,544.5560000000004,4.9971000000000085,6,9,149.07,0.19528081934655367
EMB-3,COc1ccc(-c2ccc(O)c(-c3ccc(C4COc5cc(O)ccc5C4)c(O)c3O)c2)c(O)c1O,488.4920000000002,4.981500000000008,6,8,139.84,0.22109657387799556
EMB-3,OCc1ccc(-c2ccc(O)c(-c3ccc(C4COc5cc(O)ccc5C4)c(O)c3O)c2)c(O)c1O,488.4920000000002,4.4652000000000065,7,8,150.84,0.20803274177160108
EMB-3,COc1ccc(-c2cc(C3Cc4c(O)cc(O)cc4OC3OC)ccc2O)c(O)c1O,426.42100000000016,3.581400000000002,5,8,128.84,0.40055176073037063
EMB-3,COc1ccc(-c2cc(C3Cc4c(O)cc(O)cc4OC3C3COc4cc(O)ccc4C3)ccc2O)c(O)c1O,544.5560000000004,4.934400000000008,6,9,149.07,0.19660751343105287
EMB-3,COc1ccc(-c2cc(C3Cc4c(O)cc(O)cc4OC3CO)ccc2O)c(O)c1O,426.42100000000016,2.9698000000000015,6,8,139.84,0.3500702357535525
EMB-3,COc1ccc(-c2cc(C3Cc4c(O)cc(O)cc4OC3c3cc(O)c(O)c(O)c3)ccc2O)c(O)c1O,520.4900000000002,4.467000000000008,8,10,180.29999999999998,0.17891535749859194
EMB-3,COC1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(-c2ccc(-c3cc(O)c(O)c(O)c3)c(O)c2O)c1,520.4900000000002,4.356600000000008,8,10,180.29999999999998,0.1801775782200472
EMB-3,COC1Oc2cc(O)cc(O)c2CC1c1ccc(O)c(-c2ccc(CO)c(O)c2O)c1,426.42100000000016,3.065100000000002,6,8,139.84,0.34994869901960246
