plant,lotus_id,wikidata_id,name,smiles,inchikey,molecular_formula,MW,n_atoms,n_rings,npl_score
Glycyrrhiza uralensis,LTS0072900,Q27121979,(-)-naringenin,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-CYBMUJFWSA-N,C15H12O5,272.25335213557645,20,4,1.0234314188109406
Glycyrrhiza uralensis,LTS0064499,Q105000638,"(3s)-3-[2,4-dihydroxy-3-(3-methylbut-2-en-1-yl)phenyl]-5,7-dihydroxy-8-(3-methylbut-2-en-1-yl)-2,3-dihydro-1-benzopyran-4-one",CC(C)=CCc1c(O)ccc(C2COc3c(CC=C(C)C)c(O)cc(O)c3C2=O)c1O,FSHPJPOJLGCQOJ-GOSISDBHSA-N,C25H28O6,424.48716809223845,31,4,1.015117044394155
Glycyrrhiza uralensis,LTS0264727,Q104397755,isolicoflavonol,CC(C)=CCc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,PGCKDCPTJAQQSQ-UHFFFAOYSA-N,C20H18O6,354.3540810700406,26,4,1.0
Glycyrrhiza uralensis,LTS0066952,Q104393970,isoglycycoumarin,COc1c2c(cc3oc(=O)c(-c4ccc(O)cc4O)cc13)OC(C)(C)CC2,PHHAXWBLJNBVNS-UHFFFAOYSA-N,C21H20O6,368.3806984744801,27,7,1.0
Glycyrrhiza uralensis,LTS0018267,Q10910637,kumatakenin,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)cc3)oc2c1,BJBUTJQYZDYRMJ-UHFFFAOYSA-N,C17H14O6,314.2901103643734,23,4,1.0
Glycyrrhiza uralensis,LTS0235553,Q7094502,ononin,COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1,MGJLSBDCWOSMHL-MIUGBVLSSA-N,C22H22O9,430.40553066162784,31,5,1.0
Glycyrrhiza uralensis,LTS0229079,Q104392370,lupiwighteone,CC(C)=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12,YGCCASGFIOIXIN-UHFFFAOYSA-N,C20H18O5,338.35467614247113,25,4,1.0
Glycyrrhiza uralensis,LTS0250433,Q27106734,glabranin,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccccc1)CC2=O,DAWSYIQAGQMLFS-SFHVURJKSA-N,C20H20O4,324.37115272255335,24,4,1.0195261823424502
Glycyrrhiza uralensis,LTS0260159,Q15410218,"7,4'-dihydroxyflavone",O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,LCAWNFIFMLXZPQ-UHFFFAOYSA-N,C15H10O4,254.23806570035546,19,4,1.0
Glycyrrhiza uralensis,LTS0068303,Q57826857,asahina,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,FTVWIRXFELQLPI-UHFFFAOYSA-N,C15H12O5,272.25335213557645,20,4,1.0234314188109406
Glycyrrhiza uralensis,LTS0065177,Q104393076,ononin,COc1ccc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)ccc3c2=O)cc1,MGJLSBDCWOSMHL-UHFFFAOYSA-N,C22H22O9,430.40553066162784,31,5,1.0
Glycyrrhiza uralensis,LTS0007245,Q83047893,"6-hydroxy-21-methoxy-17,17-dimethyl-3,12,16-trioxapentacyclo[11.8.0.0²,¹⁰.0⁴,⁹.0¹⁵,²⁰]henicosa-1(13),2(10),4(9),5,7,14,20-heptaen-11-one",COc1c2c(cc3oc(=O)c4c5ccc(O)cc5oc4c13)OC(C)(C)CC2,CFWLRXJPRRCJTI-UHFFFAOYSA-N,C21H18O6,366.3648169668285,27,14,1.0
Glycyrrhiza uralensis,LTS0014786,Q27134806,"6,8-diprenylgenistein",CC(C)=CCc1c(O)c(CC=C(C)C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,UCHYSPNEUSDFQR-UHFFFAOYSA-N,C25H26O5,406.47188165701743,30,4,1.0
Glycyrrhiza uralensis,LTS0017051,Q104250669,"(2s,3s,4s,5r,6s)-6-{[(3s,4ar,6ar,6bs,8as,11s,12as,14ar,14bs)-11-carboxy-4,4,6a,6b,8a,11,14b-heptamethyl-14-oxo-2,3,4a,5,6,7,8,9,10,12,12a,14a-dodecahydro-1h-picen-3-yl]oxy}-5-{[(2r,3r,4s,5s,6s)-6-carboxy-3,4,5-trihydroxyoxan-2-yl]oxy}-3,4-dihydroxyoxane-2-carboxylic acid",CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,LPLVUJXQOOQHMX-IOHDZAKGSA-N,C42H62O16,822.9337132434049,58,16,1.191129049091233
Glycyrrhiza uralensis,LTS0135491,Q27165761,isoliquiritigenin,O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O,DXDRHHKMWQZJHT-UHFFFAOYSA-N,C15H12O4,256.25394720800705,19,2,1.0246646513799373
Glycyrrhiza uralensis,LTS0132019,Q27137439,licocoumarone,COc1c(CC=C(C)C)c(O)cc2oc(-c3ccc(O)cc3O)cc12,CNPMAFLUEHEXRE-UHFFFAOYSA-N,C20H20O5,340.3705576501227,25,4,1.0
Glycyrrhiza uralensis,LTS0241823,Q105131843,"(3r)-5,7-dihydroxy-3-(5-hydroxy-2,2-dimethylchromen-6-yl)-2,3-dihydro-1-benzopyran-4-one",CC1(C)C=Cc2c(ccc(C3COc4cc(O)cc(O)c4C3=O)c2O)O1,JNDPLDZUOFZXIG-ZDUSSCGKSA-N,C20H18O6,354.3540810700406,26,6,1.018024168316108
Glycyrrhiza uralensis,LTS0045322,Q27284230,glycyrrhiza isoflavone b,COc1cc(O)cc2occ(-c3cc(O)c4c(c3)C=CC(C)(C)O4)c(=O)c12,SLQRKKBBWHNDFD-UHFFFAOYSA-N,C21H18O6,366.3648169668285,27,6,1.0
Glycyrrhiza uralensis,LTS0075616,Q2386110,glabridin,CC1(C)C=Cc2c(ccc3c2OCC(c2ccc(O)cc2O)C3)O1,LBQIJVLKGVZRIW-ZDUSSCGKSA-N,C20H20O4,324.37115272255335,24,7,1.0
Glycyrrhiza uralensis,LTS0121053,Q76390045,gancaonin c,CC(=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)cc3)coc12)CO,MEADLGUPYQNUNF-BIIKFXOESA-N,C20H18O6,354.3540810700406,26,4,1.0
Glycyrrhiza uralensis,LTS0097713,Q27275267,glabrene,CC1(C)C=Cc2c(O)ccc(C3=Cc4ccc(O)cc4OC3)c2O1,NGGYSPUAKQMTNP-UHFFFAOYSA-N,C20H18O4,322.3552712149018,24,6,1.0
Glycyrrhiza uralensis,LTS0201122,Q105006056,"4-[7-hydroxy-5-methoxy-6-(3-methylbut-2-en-1-yl)-3,4-dihydro-2h-1-benzopyran-3-yl]-2-(3-methylbut-2-en-1-yl)benzene-1,3-diol",COc1c(CC=C(C)C)c(O)cc2c1CC(c1ccc(O)c(CC=C(C)C)c1O)CO2,GBRZTUJCDFSIHM-UHFFFAOYSA-N,C26H32O5,424.5302620767601,31,4,1.0
Glycyrrhiza uralensis,LTS0216479,Q105133556,gancaonin a,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc1,JQNSUDIGIIGIOL-UHFFFAOYSA-N,C21H20O5,352.3812935469107,26,4,1.0
Glycyrrhiza uralensis,LTS0080015,Q27138091,isowighteone,CC(C)=CCc1cc(-c2coc3cc(O)cc(O)c3c2=O)ccc1O,SWDSVBNAMCDHTF-UHFFFAOYSA-N,C20H18O5,338.3546761424712,25,4,1.0
Glycyrrhiza uralensis,LTS0064962,Q27269145,dehydroglyasperin c,COc1c2c(cc(O)c1CC=C(C)C)OCC(c1ccc(O)cc1O)=C2,UACNRZUVCUEUPY-UHFFFAOYSA-N,C21H22O5,354.39717505456235,26,4,1.0
Glycyrrhiza uralensis,LTS0222159,Q27258017,licoricesaponin g2,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,WBQVRPYEEYUEBQ-OJVDLISWSA-N,C42H62O17,838.9331181709742,59,16,1.1856682191171979
Glycyrrhiza uralensis,LTS0070422,Q105234084,"4-[7-hydroxy-5-methoxy-6-(3-methylbut-2-en-1-yl)-3,4-dihydro-2h-1-benzopyran-3-yl]benzene-1,3-diol",COc1c(CC=C(C)C)c(O)cc2c1CC(c1ccc(O)cc1O)CO2,RCZMWVKBVFOCEE-UHFFFAOYSA-N,C21H24O5,356.41305656221385,26,4,1.0
Glycyrrhiza uralensis,LTS0089772,Q27262993,neoliquiritin,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc21,HJBUYKZTEBZNSH-ZRWXNEIDSA-N,C21H22O9,418.39479476483996,30,5,1.0246646513799373
Glycyrrhiza uralensis,LTS0142974,Q105243911,"(3r)-3-[2-hydroxy-4-methoxy-3-(3-methylbut-2-en-1-yl)phenyl]-5-methoxy-3,4-dihydro-2h-1-benzopyran-7-ol",COc1cc(O)cc2c1CC(c1ccc(OC)c(CC=C(C)C)c1O)CO2,RRBCXJUMJUPDST-AWEZNQCLSA-N,C22H26O5,370.43967396665346,27,4,1.0
Glycyrrhiza uralensis,LTS0195312,Q104193829,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}chromen-4-one",O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,OVSQVDMCBVZWGM-UHFFFAOYSA-N,C21H20O12,464.3771280398965,33,5,1.0
Glycyrrhiza uralensis,LTS0106538,Q415957,genistein,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,TZBJGXHYKVUXJN-UHFFFAOYSA-N,C15H10O5,270.2374706279249,20,4,1.0
Glycyrrhiza uralensis,LTS0193131,Q105199665,glycyrrhisoflavanone,COc1cc(O)cc2c1C(=O)C(c1cc(O)c3c(c1)C=CC(C)(C)O3)CO2,OTJMSWBNEUNNEW-UHFFFAOYSA-N,C21H20O6,368.38069847448014,27,6,1.0173566065266224
Glycyrrhiza uralensis,LTS0106037,Q5024637,calycosin,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O,ZZAJQOPSWWVMBI-UHFFFAOYSA-N,C16H12O5,284.26408803236444,21,4,1.0
Glycyrrhiza uralensis,LTS0137976,Q82907042,"3-(2,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-6-(3-methylbut-2-en-1-yl)-2,3-dihydro-1-benzopyran-4-one",COc1cc2c(c(O)c1CC=C(C)C)C(=O)C(c1ccc(O)cc1O)CO2,PDKHNRSRVURSHL-UHFFFAOYSA-N,C21H22O6,370.3965799821317,27,4,1.0173566065266224
Glycyrrhiza uralensis,LTS0140931,Q105306182,"(1s,10s)-3-methoxy-4,13-bis(3-methylbut-2-en-1-yl)-8,17-dioxatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁶]heptadeca-2(7),3,5,11,13,15-hexaene-5,14-diol",COc1c(CC=C(C)C)c(O)cc2c1C1Oc3cc(O)c(CC=C(C)C)cc3C1CO2,WIEKYGJSRGBBTQ-BCHFMIIMSA-N,C26H30O5,422.51438056910854,31,10,1.0
Glycyrrhiza uralensis,LTS0151071,Q105149547,"4-{8,8-dimethyl-2h,3h,4h-pyrano[2,3-f]chromen-3-yl}benzene-1,3-diol",CC1(C)C=Cc2c(ccc3c2OCC(c2ccc(O)cc2O)C3)O1,LBQIJVLKGVZRIW-UHFFFAOYSA-N,C20H20O4,324.37115272255335,24,7,1.0
Glycyrrhiza uralensis,LTS0154268,Q105236779,sophoraisoflavone a,CC1(C)C=Cc2c(O)ccc(-c3coc4cc(O)cc(O)c4c3=O)c2O1,RIDRQWKYWXHAOD-UHFFFAOYSA-N,C20H16O6,352.338199562389,26,6,1.0
Glycyrrhiza uralensis,LTS0164224,Q27137423,glyasperin d,COc1cc2c(c(OC)c1CC=C(C)C)CC(c1ccc(O)cc1O)CO2,DDMAUIOCNQXFHL-AWEZNQCLSA-N,C22H26O5,370.43967396665346,27,4,1.0
Glycyrrhiza uralensis,LTS0087818,Q27137426,glycyrin,COc1cc2oc(=O)c(-c3ccc(O)cc3O)cc2c(OC)c1CC=C(C)C,FWWGXZYUURXJLK-UHFFFAOYSA-N,C22H22O6,382.4073158789197,28,4,1.0
Glycyrrhiza uralensis,LTS0158498,Q104976572,"4-[5,7-dimethoxy-6-(3-methylbut-2-en-1-yl)-3,4-dihydro-2h-1-benzopyran-3-yl]benzene-1,3-diol",COc1cc2c(c(OC)c1CC=C(C)C)CC(c1ccc(O)cc1O)CO2,DDMAUIOCNQXFHL-UHFFFAOYSA-N,C22H26O5,370.43967396665346,27,4,1.0
Glycyrrhiza uralensis,LTS0082691,Q27137437,1-methoxyficifolinol,COc1c(CC=C(C)C)c(O)cc2c1C1Oc3cc(O)c(CC=C(C)C)cc3C1CO2,WIEKYGJSRGBBTQ-AFMDSPMNSA-N,C26H30O5,422.51438056910854,31,10,1.0
Glycyrrhiza uralensis,LTS0099349,Q82098820,sophoraflavanone b,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,LPEPZZAVFJPLNZ-UHFFFAOYSA-N,C20H20O5,340.3705576501227,25,4,1.0187451350487522
Glycyrrhiza uralensis,LTS0120599,Q27137430,glyasperin c,COc1c(CC=C(C)C)c(O)cc2c1CC(c1ccc(O)cc1O)CO2,RCZMWVKBVFOCEE-ZDUSSCGKSA-N,C21H24O5,356.41305656221385,26,4,1.0
Glycyrrhiza uralensis,LTS0254337,Q6086296,isoquercetin,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,OVSQVDMCBVZWGM-QSOFNFLRSA-N,C21H20O12,464.3771280398965,33,5,1.0
Glycyrrhiza uralensis,LTS0267055,Q104169766,trifolin,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,JPUKWEQWGBDDQB-UHFFFAOYSA-N,C21H20O11,448.3777231123271,32,5,1.0
Glycyrrhiza uralensis,LTS0069853,Q105029207,"6-{[4,4,6a,6b,8a,11,14b-heptamethyl-14-oxo-11-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}carbonyl)-2,3,4a,5,6,7,8,9,10,12,12a,14a-dodecahydro-1h-picen-3-yl]oxy}-5-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-3,4-dihydroxyoxane-2-carboxylic acid",CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,HJFOOTRGDAPZMV-UHFFFAOYSA-N,C48H72O21,985.0745608002374,69,17,1.191129049091233
Glycyrrhiza uralensis,LTS0073316,Q105155241,"(2s,3s,4s,5r,6r)-6-{[(3s,4ar,6ar,6bs,8as,11r,12ar,14ar,14bs)-11-carboxy-4,4,6a,6b,8a,11,14b-heptamethyl-14-oxo-2,3,4a,5,6,7,8,9,10,12,12a,14a-dodecahydro-1h-picen-3-yl]oxy}-5-{[(2r,3r,4s,5s,6s)-6-carboxy-3,4,5-trihydroxyoxan-2-yl]oxy}-3,4-dihydroxyoxane-2-carboxylic acid",CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,LPLVUJXQOOQHMX-ZKXOMTPPSA-N,C42H62O16,822.9337132434049,58,16,1.191129049091233
Glycyrrhiza uralensis,LTS0210648,Q2456591,galangin,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,VCCRNZQBSJXYJD-UHFFFAOYSA-N,C15H10O5,270.2374706279249,20,4,1.0
Glycyrrhiza uralensis,LTS0072777,Q105311995,gancaonin l,CC(C)=CCc1c(O)cc(O)c2c(=O)c(-c3ccc(O)c(O)c3)coc12,WSOHPJFMARQRFD-UHFFFAOYSA-N,C20H18O6,354.35408107004054,26,4,1.0
Glycyrrhiza uralensis,LTS0062359,Q104956345,"5,7-dihydroxy-3-(5-hydroxy-2,2-dimethylchromen-8-yl)-2,3-dihydro-1-benzopyran-4-one",CC1(C)C=Cc2c(O)ccc(C3COc4cc(O)cc(O)c4C3=O)c2O1,CFCUNFSHJIQKLS-UHFFFAOYSA-N,C20H18O6,354.3540810700406,26,6,1.018024168316108
Glycyrrhiza uralensis,LTS0209740,Q105300961,"5-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-6-{[11-carboxy-4-(hydroxymethyl)-4,6a,6b,8a,11,14b-hexamethyl-14-oxo-2,3,4a,5,6,7,8,9,10,12,12a,14a-dodecahydro-1h-picen-3-yl]oxy}-3,4-dihydroxyoxane-2-carboxylic acid",CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,WBQVRPYEEYUEBQ-UHFFFAOYSA-N,C42H62O17,838.9331181709742,59,16,1.1856682191171979
Glycyrrhiza uralensis,LTS0219642,Q83014654,topazolin,COc1c(-c2ccc(O)cc2)oc2cc(O)c(CC=C(C)C)c(O)c2c1=O,VVXGFIWLFZMBCJ-UHFFFAOYSA-N,C21H20O6,368.38069847448014,27,4,1.0
Glycyrrhiza uralensis,LTS0034303,Q27137434,semilicoisoflavone b,CC1(C)C=Cc2cc(-c3coc4cc(O)cc(O)c4c3=O)cc(O)c2O1,LWZACZCRAUQSLH-UHFFFAOYSA-N,C20H16O6,352.338199562389,26,6,1.0
Glycyrrhiza uralensis,LTS0157799,Q104396555,licorisoflavan a,COc1cc2c(c(OC)c1CC=C(C)C)CC(c1ccc(O)c(CC=C(C)C)c1O)CO2,GDAAEAXMNLVRCZ-UHFFFAOYSA-N,C27H34O5,438.55687948119976,32,4,1.0
Glycyrrhiza uralensis,LTS0048734,Q27260633,licopyranocoumarin,COc1c2c(cc3oc(=O)c(-c4ccc(O)cc4O)cc13)OC(C)(CO)CC2,MOBCUWLJOZHPQL-UHFFFAOYSA-N,C21H20O7,384.3801034020495,28,7,1.0
Glycyrrhiza uralensis,LTS0063487,Q83018980,yinyanghuo d,CC(C)=CCc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,PFQMUQWFRINBBG-UHFFFAOYSA-N,C20H18O5,338.3546761424712,25,4,1.0
Glycyrrhiza uralensis,LTS0066451,Q104399393,"4-[(3s)-5,7-dimethoxy-6-(3-methylbut-2-en-1-yl)-3,4-dihydro-2h-1-benzopyran-3-yl]-2-(3-methylbut-2-en-1-yl)benzene-1,3-diol",COc1cc2c(c(OC)c1CC=C(C)C)CC(c1ccc(O)c(CC=C(C)C)c1O)CO2,GDAAEAXMNLVRCZ-GOSISDBHSA-N,C27H34O5,438.55687948119976,32,4,1.0
Glycyrrhiza uralensis,LTS0058527,Q4644281,sophoraflavanone b,CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,LPEPZZAVFJPLNZ-SFHVURJKSA-N,C20H20O5,340.3705576501227,25,4,1.0187451350487522
Glycyrrhiza uralensis,LTS0061449,Q105237216,"3-[2,4-dihydroxy-3-(3-methylbut-2-en-1-yl)phenyl]-5,7-dihydroxy-6-(3-methylbut-2-en-1-yl)-2,3-dihydro-1-benzopyran-4-one",CC(C)=CCc1c(O)ccc(C2COc3cc(O)c(CC=C(C)C)c(O)c3C2=O)c1O,RIWDYFGEQJAMKI-UHFFFAOYSA-N,C25H28O6,424.48716809223845,31,4,1.015117044394155
Glycyrrhiza uralensis,LTS0007158,Q105306183,1-methoxyficifolinol,COc1c(CC=C(C)C)c(O)cc2c1C1Oc3cc(O)c(CC=C(C)C)cc3C1CO2,WIEKYGJSRGBBTQ-UHFFFAOYSA-N,C26H30O5,422.51438056910854,31,10,1.0
Glycyrrhiza uralensis,LTS0004573,Q105155231,"(2s,3s,4s,5r,6r)-6-{[(3s,4ar,6ar,6bs,8as,11s,12ar,14ar,14bs)-11-carboxy-4,4,6a,6b,8a,11,14b-heptamethyl-14-oxo-2,3,4a,5,6,7,8,9,10,12,12a,14a-dodecahydro-1h-picen-3-yl]oxy}-5-{[(2r,3r,4s,5s,6s)-6-carboxy-3,4,5-trihydroxyoxan-2-yl]oxy}-3,4-dihydroxyoxane-2-carboxylic acid",CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,LPLVUJXQOOQHMX-MOGLOQIBSA-N,C42H62O16,822.9337132434049,58,16,1.191129049091233
Glycyrrhiza uralensis,LTS0020999,Q105215484,glycyrol,COc1cc2oc(=O)c3c4ccc(O)cc4oc3c2c(O)c1CC=C(C)C,PVKQULHHWVQXLE-UHFFFAOYSA-N,C21H18O6,366.3648169668285,27,10,1.0
Glycyrrhiza uralensis,LTS0003159,Q83023153,gancaonin g,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2c(O)c1CC=C(C)C,WLPHLDLTTPUDSI-UHFFFAOYSA-N,C21H20O5,352.3812935469107,26,4,1.0
Glycyrrhiza uralensis,LTS0016356,Q105206570,"(3s)-3-(2,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-6-(3-methylbut-2-en-1-yl)-2,3-dihydro-1-benzopyran-4-one",COc1cc2c(c(O)c1CC=C(C)C)C(=O)C(c1ccc(O)cc1O)CO2,PDKHNRSRVURSHL-OAHLLOKOSA-N,C21H22O6,370.3965799821317,27,4,1.0173566065266224
Glycyrrhiza uralensis,LTS0229128,Q82910428,"4-[(6r)-9-methoxy-13,13-dimethyl-4,14-dioxatricyclo[8.4.0.0³,⁸]tetradeca-1(10),2,8-trien-6-yl]-2-(3-methylbut-2-en-1-yl)benzene-1,3-diol",COc1c2c(cc3c1CCC(C)(C)O3)OCC(c1ccc(O)c(CC=C(C)C)c1O)C2,JRVDUBFSQWHYRJ-INIZCTEOSA-N,C26H32O5,424.5302620767602,31,7,1.0
Glycyrrhiza uralensis,LTS0120052,Q27135084,sigmoidin b,CC(C)=CCc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc(O)c1O,SFQIGPZCFNTPOD-KRWDZBQOSA-N,C20H20O6,356.36996257769215,26,4,1.018024168316108
Glycyrrhiza uralensis,LTS0020656,Q27269927,licoricesaponin a3,CC1(C(=O)OC2OC(CO)C(O)C(O)C2O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,HJFOOTRGDAPZMV-SMVKYPPISA-N,C48H72O21,985.0745608002375,69,17,1.191129049091233
Glycyrrhiza uralensis,LTS0028135,Q104939021,"4-{2-[5-hydroxy-2-(3-methylbut-2-en-1-yl)-3-[(3-methylbut-2-en-1-yl)oxy]phenyl]ethyl}benzene-1,2-diol",CC(C)=CCOc1cc(O)cc(CCc2ccc(O)c(O)c2)c1CC=C(C)C,BNTYXDBRBRYHOP-UHFFFAOYSA-N,C24H30O4,382.49350384796315,28,2,1.0
Glycyrrhiza uralensis,LTS0038115,Q104391362,"(2r,4ar,6ar,6bs,10r,12ar,14bs)-10-hydroxy-2,4a,6a,6b,9,9,12a-heptamethyl-13-oxo-3,4,5,6,7,8,8a,10,11,12,12b,14b-dodecahydro-1h-picene-2-carboxylic acid",CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,MPDGHEJMBKOTSU-XXLWQPJBSA-N,C30H46O4,470.6849712899038,34,14,1.191129049091233
Glycyrrhiza uralensis,LTS0196267,Q83027477,"8-(3-methylbut-2-en-1-yl)-9,10-dihydrophenanthrene-2,3,5,7-tetrol",CC(C)=CCc1c(O)cc(O)c2c1CCc1cc(O)c(O)cc1-2,UEXOPXIMQJMWKA-UHFFFAOYSA-N,C19H20O4,312.3604168257653,23,6,1.0
Glycyrrhiza uralensis,LTS0113182,Q105151506,"5,7-dihydroxy-3-(8-hydroxy-2,2-dimethyl-3,4-dihydro-1-benzopyran-6-yl)chromen-4-one",CC1(C)CCc2cc(-c3coc4cc(O)cc(O)c4c3=O)cc(O)c2O1,LGPCDNFADMBMDD-UHFFFAOYSA-N,C20H18O6,354.3540810700406,26,6,1.0
Glycyrrhiza uralensis,LTS0130577,Q83021682,gancaonin b,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc1O,YQEPOQVRUDADPH-UHFFFAOYSA-N,C21H20O6,368.3806984744801,27,4,1.0
Glycyrrhiza uralensis,LTS0037471,Q105280554,"3-[2,4-dihydroxy-3-(3-methylbut-2-en-1-yl)phenyl]-5-hydroxy-7-methoxy-6-(3-methylbut-2-en-1-yl)chromen-4-one",COc1cc2occ(-c3ccc(O)c(CC=C(C)C)c3O)c(=O)c2c(O)c1CC=C(C)C,UWUOGPWSIVRQNM-UHFFFAOYSA-N,C26H28O6,436.4979039890264,32,4,1.0
Glycyrrhiza uralensis,LTS0125669,Q27108542,vestitol,COc1ccc(C2COc3cc(O)ccc3C2)c(O)c1,XRVFNNUXNVWYTI-LLVKDONJSA-N,C16H16O4,272.2964461200982,20,4,1.0
Glycyrrhiza uralensis,LTS0076706,Q105224531,isoangustone a,CC(C)=CCc1cc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)cc(O)c1O,QNLGNISMYMFVHP-UHFFFAOYSA-N,C25H26O6,422.47128658458684,31,4,1.0
Glycyrrhiza uralensis,LTS0137980,Q105259609,"3-[4,6-dihydroxy-2-methoxy-3-(3-methylbut-2-en-1-yl)phenyl]-7-hydroxychromen-4-one",COc1c(CC=C(C)C)c(O)cc(O)c1-c1coc2cc(O)ccc2c1=O,SSDIPYMSXRNGMZ-UHFFFAOYSA-N,C21H20O6,368.38069847448014,27,4,1.0
Glycyrrhiza uralensis,LTS0199669,Q105186087,"(2s,3s,4s,5r,6r)-6-{[(2r,3r,4s,5s,6s)-6-carboxy-2-{[(1r,2r,5s,6r,9r,11s,14r,15r,19s,21r)-2,5,6,10,10,14,21-heptamethyl-22-oxo-23-oxahexacyclo[19.2.1.0²,¹⁹.0⁵,¹⁸.0⁶,¹⁵.0⁹,¹⁴]tetracos-17-en-11-yl]oxy}-4,5-dihydroxyoxan-3-yl]oxy}-3,4-dihydroxy-5-{[(2s,3r,4r,5r,6s)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}oxane-2-carboxylic acid",CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC8(C)CC(OC8=O)C7(C)CCC56C)C4(C)C)OC(C(=O)O)C(O)C3O)OC(C(=O)O)C(O)C2O)C(O)C(O)C1O,NUXMXYUOCFBORQ-WRHPCYKHSA-N,C48H72O19,953.0757509450989,67,22,1.0535112859023825
Glycyrrhiza uralensis,LTS0179244,Q418384,"3,7,3',4'-tetrahydroxyflavone",O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,XHEFDIBZLJXQHF-UHFFFAOYSA-N,C15H10O6,286.2368755554943,21,4,1.0
